timestamp,visitorid,event,itemid,transactionid,item_type
1434856655838,491323,view,343274,,bags
1442451907400,63524,view,48184,,bags
1431017359951,1020298,view,399114,,accessories
1431909879248,175481,view,417668,,shoes
1433624662328,79622,view,101346,,accessories
1431737793516,921420,view,163846,,jewelry
1436151120752,974793,view,134738,,shoes
1432090466198,234500,view,246352,,shoes
1433142194242,302759,view,150812,,shoes
1437585273453,1376763,view,275518,,clothing
1438902180890,903657,view,130709,,bags
1441507970432,642780,view,113718,,shoes
1438364058401,642802,view,341497,,bags
1437951954844,167275,view,434684,,shoes
1434601067849,868714,view,305031,,jewelry
1438373721091,1194754,view,253312,,clothing
1440977745091,622337,view,309786,,clothing
1441939785071,1280916,view,66989,,jewelry
1431132301246,855728,addtocart,198991,,bags
1432156233908,709102,view,127861,,bags
1440291199965,490426,view,416154,,bags
1430681034547,35576,view,254101,,shoes
1437921672953,145120,view,97437,,accessories
1432304621580,552480,view,291152,,jewelry
1442109424698,1188563,view,51920,,jewelry
1432861622864,1154487,view,420522,,clothing
1439408181940,919750,view,259725,,clothing
1435285751931,1161507,view,131460,,jewelry
1431477748751,794140,view,298203,,shoes
1438909476923,367386,view,95260,,jewelry
1433952382885,940181,view,191980,,shoes
1432016756351,985037,view,12556,,clothing
1441271057560,293516,view,373725,,shoes
1437840995923,741871,view,37378,,accessories
1439569292431,1362836,view,313057,,jewelry
1431345908795,362488,view,93335,,clothing
1437003387400,321822,view,79378,,shoes
1432068139406,213835,view,130945,,bags
1437959543516,1116152,view,242001,,jewelry
1433640053164,72262,view,292400,,clothing
1440803507486,429643,view,13925,,bags
1431921244122,1268864,view,207303,,shoes
1436757994843,547081,view,89212,,jewelry
1435726101739,1255454,view,248065,,jewelry
1436388854549,498728,view,392332,,clothing
1438528567917,188766,view,263217,,clothing
1436300523529,1150086,view,458637,,bags
1439487435121,1150086,transaction,26086,15169.0,bags
1438904364908,1327144,view,179858,,shoes
1432680497814,640286,view,395451,,jewelry
1437422133818,1215883,view,215668,,clothing
1440079282594,1341591,view,101652,,jewelry
1438375941518,1230754,view,122961,,shoes
1440013347742,256400,view,241535,,clothing
1438119882702,485320,view,102915,,bags
1440214931595,1021650,view,122604,,clothing
1437516048095,577903,view,37029,,shoes
1430869093189,1041448,view,439262,,shoes
1433953547637,147499,view,206898,,jewelry
1436143489171,442064,view,92402,,shoes
1439326716346,418733,view,342429,,shoes
1442542077312,165396,view,434726,,clothing
1432782676048,798082,view,389849,,bags
1436919579293,403456,view,314273,,accessories
1434515163128,816553,view,422352,,shoes
1431644014026,915126,addtocart,247909,,accessories
1438203428964,1150086,view,226270,,bags
1442032340846,135977,view,450082,,jewelry
1440300829798,353176,view,119292,,shoes
1435617070326,1041388,view,38301,,accessories
1436714794315,178206,view,405736,,jewelry
1439678261742,1363315,view,437525,,shoes
1436113065447,97958,view,167399,,jewelry
1432787451924,911053,view,54097,,shoes
1438715164806,398452,view,371155,,jewelry
1433456119583,926802,view,409868,,accessories
1434650325059,1167457,transaction,110403,2110.0,clothing
1438225479342,1229029,view,190254,,shoes
1437533687103,315897,view,69362,,bags
1438290065901,765276,view,312220,,bags
1431629484020,104034,view,123175,,jewelry
1431613494918,253459,view,415329,,shoes
1431579522232,758382,view,126614,,shoes
1433368423019,494156,view,247948,,bags
1439931790792,1361955,view,108646,,bags
1434862377656,1156584,view,131028,,bags
1437516166333,1291458,view,342507,,bags
1436379113734,754693,view,214611,,accessories
1436655305789,42853,view,75889,,clothing
1431021780739,588833,view,314067,,accessories
1437956681039,1141334,addtocart,396110,,accessories
1437598111995,416496,view,338427,,clothing
1435455026051,165942,view,173116,,jewelry
1438029083070,1296202,view,447478,,shoes
1430861606844,78152,view,352501,,jewelry
1439250477674,505395,view,144648,,clothing
1432904868501,576405,view,76426,,accessories
1436736866566,1003294,view,273619,,clothing
1438073270471,159926,view,8159,,jewelry
1436717763877,723582,view,572,,accessories
1432272370432,982333,view,130827,,clothing
1434344286020,1034893,view,154209,,jewelry
1440976301388,406141,addtocart,402525,,bags
1436809793833,1267415,view,139140,,bags
1431527632233,388556,view,322888,,shoes
1432762050120,1143383,view,144053,,shoes
1442353118284,190996,view,11749,,accessories
1432953842479,238812,view,303039,,clothing
1438807479418,894173,view,108523,,accessories
1440687762857,154708,view,368060,,clothing
1438896503272,1066885,view,135289,,accessories
1436658475967,160949,view,230057,,bags
1440460589091,617892,view,205456,,clothing
1439715862246,639772,view,355529,,clothing
1432108727503,661039,view,278520,,bags
1431320971144,226209,view,264532,,clothing
1440815160253,488349,view,177478,,jewelry
1441563612285,709878,view,277834,,clothing
1432682234971,408939,view,62657,,accessories
1433470609235,368714,view,269642,,jewelry
1439430009150,1308927,view,72944,,accessories
1438899634334,215749,view,433228,,accessories
1431541172355,420439,view,296749,,jewelry
1441833802738,941894,view,93873,,jewelry
1441936792680,598725,view,409466,,accessories
1433287121016,646471,view,48858,,shoes
1434463935007,195537,view,401151,,bags
1434568027808,682031,transaction,357188,8660.0,bags
1441935282883,1095804,view,145383,,accessories
1436827466419,989899,view,365889,,shoes
1433187684883,1251086,view,308312,,shoes
1439326988082,924236,view,402462,,bags
1433818675017,732218,view,396655,,jewelry
1439157408849,1116221,view,187946,,bags
1436637892768,83354,view,187941,,bags
1430704032577,595538,view,191769,,bags
1433529402942,412530,view,440536,,accessories
1433538825260,158095,view,231484,,clothing
1442532051400,994889,view,102915,,bags
1440715112614,645525,view,377923,,bags
1436749743875,1094031,view,262915,,bags
1433191570608,517742,view,283971,,clothing
1434473432451,614086,view,91998,,bags
1436434042428,1386370,view,186247,,bags
1435858455047,253082,view,51314,,clothing
1435674840444,561236,view,402527,,shoes
1436574889356,1090775,view,224499,,clothing
1433871873005,841939,addtocart,247755,,jewelry
1442289211655,100327,view,434782,,shoes
1431702017067,636527,view,183178,,bags
1434835423054,286633,view,450226,,shoes
1436851187802,1059185,view,370653,,jewelry
1441300850280,388625,view,34773,,clothing
1430781229879,722396,view,117659,,clothing
1436121089261,1193625,view,230841,,accessories
1436386124287,763347,view,210239,,bags
1441168380767,1242593,view,291728,,jewelry
1435027031521,899692,view,27537,,jewelry
1431884032550,13586,view,376250,,accessories
1433159906635,677717,view,192960,,shoes
1431130369359,872460,view,379701,,shoes
1439261319580,104315,view,199653,,jewelry
1433547797465,610706,view,9646,,jewelry
1434075366604,1059547,view,98109,,clothing
1438561312116,1297062,view,436748,,bags
1441937187050,1399500,view,338660,,jewelry
1438637268494,310761,view,461686,,shoes
1441821280682,610241,view,421925,,clothing
1430928536817,535468,view,415713,,jewelry
1436315939827,967013,view,38483,,jewelry
1438904728361,447643,view,56363,,shoes
1435734936927,494878,view,257459,,accessories
1441902518577,73378,view,437060,,bags
1437876348582,357435,view,38095,,accessories
1434656955822,597459,view,90130,,clothing
1437955973899,720407,view,426589,,accessories
1432080521860,181286,view,359143,,bags
1437916228153,66655,view,50280,,accessories
1440300812422,698641,view,102306,,clothing
1433192397324,198153,view,239730,,clothing
1435791365811,291989,view,274969,,jewelry
1441840959825,491258,view,137697,,shoes
1437445902233,582933,view,412332,,shoes
1439934597782,1296869,view,146411,,shoes
1441388940200,869264,view,411779,,bags
1439698463766,723358,view,93356,,shoes
1431124618574,581086,view,168206,,jewelry
1435630111884,458900,view,343940,,bags
1430797409322,1289151,view,69816,,accessories
1437241500302,1277817,view,212591,,shoes
1436652269374,1255236,view,181763,,clothing
1434610599663,410441,view,316165,,shoes
1437956921140,790852,view,206436,,shoes
1440093228821,1405829,view,297946,,clothing
1439139112026,416447,view,26139,,bags
1436568102308,618857,view,293084,,bags
1439448893913,1226292,view,393239,,jewelry
1437788899215,524146,view,201792,,shoes
1435897626954,1158003,view,340010,,shoes
1436906781772,19322,view,350045,,accessories
1438358479556,696361,view,14422,,clothing
1436552018270,563969,view,364566,,accessories
1430851992447,1179806,view,172230,,shoes
1431875200551,244991,view,344340,,bags
1435878549281,174474,view,179225,,shoes
1432915994948,941820,view,274061,,shoes
1433046848405,1246731,view,23438,,bags
1435876295365,108346,view,40864,,jewelry
1436979103582,1286464,view,186256,,bags
1436481140907,28219,view,390475,,shoes
1439397029416,110164,view,197766,,clothing
1436645822564,1108012,view,36600,,clothing
1430932979322,813925,view,82476,,bags
1436474546555,402975,view,227010,,jewelry
1437182335348,1152554,view,33956,,clothing
1431630845895,286616,view,280946,,accessories
1438012207187,350007,view,27926,,shoes
1438399855010,639019,view,244053,,clothing
1430761555138,556819,view,306886,,accessories
1438656252107,1290197,view,239018,,clothing
1441733664906,68318,addtocart,308978,,shoes
1431893576732,27488,view,394666,,clothing
1430627990991,314298,view,163897,,accessories
1433791043442,859807,view,362958,,clothing
1435722359739,73184,view,423828,,shoes
1436723884499,1121027,view,118199,,accessories
1441315848679,651920,view,104891,,shoes
1434139282572,405153,view,206002,,jewelry
1434428608275,712864,view,178224,,clothing
1439151660344,535002,view,48030,,accessories
1432242076846,459400,view,322487,,clothing
1431371376477,350566,view,323393,,jewelry
1439524629574,1065338,view,92341,,clothing
1439566890981,358024,view,395141,,jewelry
1435077259570,595950,view,176881,,clothing
1437451727371,46144,view,185621,,clothing
1433573121866,1029863,view,322341,,accessories
1435785353618,1326730,view,67336,,clothing
1433708630177,466482,view,442131,,shoes
1432108241658,551078,view,56400,,shoes
1436678802808,762156,view,116939,,jewelry
1431196595246,299926,view,135679,,shoes
1433716051310,830856,view,380944,,accessories
1435085910034,1269222,view,66187,,jewelry
1432498086358,1045409,view,83175,,jewelry
1434397099736,893996,view,429846,,shoes
1433880740227,816229,view,277082,,clothing
1435017243716,166952,view,402675,,shoes
1437430348822,591317,view,111201,,shoes
1439827875349,1150086,view,200892,,bags
1433623785600,417028,view,361956,,shoes
1433825303924,1125659,view,80622,,shoes
1436460010019,846663,view,164082,,jewelry
1432427241314,231747,view,40631,,accessories
1432225171520,874587,view,53417,,bags
1435264214475,1012964,view,151038,,jewelry
1432917180644,117721,view,219822,,shoes
1432327313225,269127,view,332980,,jewelry
1433416067026,704234,view,303557,,accessories
1438624633958,217016,view,334614,,shoes
1440649885569,1163782,view,406925,,clothing
1440032532465,153931,view,448649,,clothing
1431621151773,24077,view,395662,,jewelry
1439415978405,1058550,view,110953,,bags
1431115715306,1302545,view,315919,,jewelry
1430917327830,971378,view,391320,,clothing
1441829896315,165052,view,383630,,bags
1436817091386,1165540,view,359491,,bags
1431139912323,1282175,view,46130,,shoes
1440789868899,788601,view,354016,,accessories
1436991849654,333211,view,245017,,clothing
1432757413914,624476,view,62599,,bags
1441307812870,271978,view,374675,,shoes
1441922457328,519268,view,58677,,clothing
1437237160651,343327,view,156835,,bags
1434860871347,783500,view,415949,,clothing
1442480747291,427446,view,463052,,clothing
1438736003375,588215,view,242760,,shoes
1437762390080,1119917,view,255344,,jewelry
1433551991763,248939,view,191805,,shoes
1434933655860,42018,view,300133,,shoes
1430885906106,91737,view,327050,,jewelry
1435705350131,488893,view,6214,,shoes
1435765339667,383791,view,320005,,jewelry
1433544181255,1310489,view,273005,,clothing
1440377748564,194618,view,114927,,clothing
1435868975226,932186,view,369565,,jewelry
1430875519166,401716,view,150882,,clothing
1440949031113,72325,view,7943,,shoes
1438996052344,514114,view,122655,,jewelry
1432255515049,275046,view,464136,,jewelry
1434951494072,943213,view,392926,,shoes
1434687394026,1219023,view,85510,,jewelry
1435183770132,836635,view,465421,,clothing
1438379069106,150176,addtocart,129354,,clothing
1442009977128,1206108,view,170074,,clothing
1442516913650,407789,view,458051,,jewelry
1437561153405,174972,view,337327,,clothing
1437616804659,1070101,view,426684,,clothing
1433511367076,1158479,view,311956,,jewelry
1441598171883,42552,addtocart,150426,,accessories
1435952339607,530559,view,13696,,jewelry
1437850815514,939828,view,449912,,bags
1441760781063,1074524,view,92765,,shoes
1439316439257,90551,view,237021,,shoes
1439432967413,984001,view,267196,,clothing
1435639519004,934954,view,390485,,clothing
1441574917107,666857,view,246090,,bags
1441671645745,865068,addtocart,105190,,bags
1431540052262,592164,addtocart,107778,,jewelry
1435201845047,1234460,view,204504,,bags
1437178600419,647296,view,420658,,bags
1430850377627,1274947,view,93729,,bags
1440352313267,138822,view,216123,,jewelry
1432583856400,1219952,view,299222,,jewelry
1436558033886,244210,view,132222,,bags
1431017023965,738311,view,45089,,accessories
1436368165722,943067,view,134678,,jewelry
1437076208301,1150086,view,327150,,bags
1431813909259,575351,view,371576,,bags
1441745898562,1124304,view,104238,,clothing
1438570861070,658723,view,243091,,shoes
1432354870348,1189042,view,419371,,shoes
1435894288813,444198,view,275406,,clothing
1441133540317,642873,view,266761,,bags
1434116997546,663540,view,354284,,shoes
1437146531136,1378837,view,353705,,shoes
1440044107907,1389051,view,206216,,shoes
1432184799323,1366986,view,303828,,jewelry
1436209109005,504863,view,79149,,jewelry
1440522322611,90288,view,60609,,jewelry
1441987626480,124279,view,360875,,shoes
1440222500052,1387155,view,321460,,shoes
1436807596172,485830,view,365787,,jewelry
1430865405199,728128,view,309519,,bags
1440465660094,744140,view,128908,,clothing
1434989881141,1002742,view,139296,,jewelry
1439172459066,12242,view,388536,,accessories
1441763144509,462677,view,65540,,jewelry
1437934642930,1087101,view,286062,,shoes
1436078505143,1400394,view,279976,,jewelry
1437594891095,457058,view,56878,,accessories
1438715219275,508494,view,187339,,jewelry
1433020778926,653137,view,278272,,shoes
1438631111122,520777,view,131131,,accessories
1433862840230,309388,view,280328,,clothing
1442097066937,867512,view,457007,,clothing
1431530057492,1106037,view,390147,,shoes
1433220280310,262860,view,42968,,shoes
1431651605268,258859,view,196860,,shoes
1433358270987,723255,view,217068,,bags
1435131759036,715460,view,108433,,jewelry
1436825541028,1234570,view,174014,,accessories
1437245463813,389395,view,395451,,shoes
1437994046679,855594,view,207280,,bags
1434040773814,942508,view,389172,,clothing
1441217248700,693709,view,363109,,accessories
1438295562965,989554,view,379953,,jewelry
1430923223796,146689,view,322680,,jewelry
1440538655743,895999,view,462526,,jewelry
1434600814787,640922,view,371454,,jewelry
1436301844520,1052652,view,54875,,bags
1441910879803,1110559,view,314616,,shoes
1438380060760,638482,view,373857,,shoes
1442152380557,1011992,view,320005,,accessories
1435118439238,856909,view,450082,,clothing
1437995395770,1004586,view,462779,,jewelry
1431797429688,1248554,view,356316,,bags
1436483975958,447488,view,77230,,clothing
1438664425944,320541,view,110943,,jewelry
1440868173200,7772,view,238917,,jewelry
1432673138947,695769,view,274445,,shoes
1433431168000,501922,view,167750,,clothing
1436556877230,316502,view,231482,,clothing
1436205336717,721370,view,328646,,shoes
1432751995303,1057438,view,423175,,bags
1438404688738,917369,view,77820,,shoes
1441768472124,41197,view,389441,,shoes
1433959928723,1027427,view,185535,,bags
1437182718604,221564,view,401741,,shoes
1433558708565,1849,view,199503,,jewelry
1439329685110,1178955,addtocart,177237,,shoes
1433309263262,204646,view,30781,,clothing
1438384175420,369864,view,165302,,shoes
1441391530515,812385,view,264568,,bags
1433194075742,1372590,view,171603,,clothing
1432573669221,32427,view,238445,,clothing
1432050017085,732559,view,423554,,clothing
1433949076169,304090,view,130815,,shoes
1441556492938,82169,view,245573,,accessories
1438029037396,95322,view,312605,,bags
1438362228134,361041,view,19269,,accessories
1434939146899,647235,view,9629,,clothing
1432872072726,112515,view,221311,,clothing
1435627191919,18807,view,182539,,bags
1435086471893,887014,view,445098,,jewelry
1435783024378,617935,view,46097,,jewelry
1433109060653,836600,view,193359,,bags
1438797723683,344293,view,195854,,accessories
1439489333546,911081,addtocart,415437,,jewelry
1439069624109,7200,view,165415,,jewelry
1437730288828,669253,view,267378,,accessories
1430875336128,152487,view,24136,,clothing
1438523010109,1207642,view,369924,,clothing
1440476753518,711885,view,253517,,bags
1437166710725,1297062,view,328185,,accessories
1432337478160,997061,view,83045,,jewelry
1437693066935,672218,view,461686,,bags
1435096067904,618634,view,359273,,accessories
1435525974237,657992,view,84487,,jewelry
1439418064369,754671,view,184205,,accessories
1433272546126,347573,view,10325,,jewelry
1437600656245,670406,view,324209,,shoes
1440353715704,633875,view,185653,,accessories
1439997614529,300799,view,38379,,accessories
1433905399312,1265472,view,25783,,shoes
1437601354747,830704,view,343731,,clothing
1435550785327,894742,view,24855,,clothing
1435943491869,394853,view,443073,,accessories
1431224394896,236357,view,178080,,jewelry
1431982165765,1221452,view,356043,,jewelry
1440736426433,487700,view,463106,,bags
1435210045373,917500,addtocart,207922,,jewelry
1440140309715,773979,view,165584,,shoes
1435002309543,1029755,view,74006,,bags
1434749399884,943801,view,352726,,shoes
1434153288167,748040,view,168671,,jewelry
1439228676003,153600,view,147684,,clothing
1435212603117,186509,view,59049,,bags
1436418313897,1109474,view,377661,,jewelry
1441389501511,251936,view,216082,,shoes
1441042126839,683834,view,69023,,clothing
1438738679394,437045,view,425714,,shoes
1430920881683,433771,view,113163,,bags
1432251673806,966778,view,292760,,accessories
1434750171243,371910,view,428085,,jewelry
1432080338097,242686,view,141863,,accessories
1438582760889,853527,view,59477,,clothing
1435167192172,150558,view,175036,,jewelry
1432796800620,363782,view,279531,,shoes
1438903382463,1132200,view,184331,,jewelry
1432738525958,904766,view,283006,,clothing
1438644749510,1289130,view,179772,,jewelry
1437840576203,200274,view,7446,,bags
1437884651266,159828,view,402608,,jewelry
1432918766062,1117256,addtocart,281212,,jewelry
1438027758206,544214,view,375981,,jewelry
1434255704799,1174645,view,384843,,jewelry
1439231555225,990138,view,234015,,accessories
1434217405907,10176,view,186299,,accessories
1438101250993,1240669,view,258753,,jewelry
1437071643463,196109,view,436748,,bags
1435342705324,1140902,view,150875,,shoes
1438613727812,190717,view,339661,,jewelry
1435868885205,784668,view,18287,,bags
1431544300948,1035191,view,418007,,accessories
1434566701408,67736,view,89775,,accessories
1440985883094,994820,view,341080,,bags
1435869807444,295788,view,47663,,shoes
1434560195307,1126953,view,95507,,bags
1437402005785,302836,view,103759,,clothing
1440650058699,319566,view,313057,,bags
1437148622890,709755,view,444425,,accessories
1435335068703,517744,view,417639,,bags
1435278692229,1244977,view,191555,,bags
1438891988960,1098869,view,51941,,bags
1435422727715,725010,view,454422,,jewelry
1437883668892,45331,view,174566,,clothing
1440384869432,232165,view,369621,,shoes
1434344094089,1181869,view,309778,,clothing
1432665707098,122534,view,134620,,jewelry
1441506291487,236812,view,2732,,jewelry
1435996220094,957092,view,389467,,bags
1438991874608,114843,view,311305,,bags
1440742375291,854192,view,330506,,jewelry
1435468622605,107541,view,17419,,shoes
1441385864510,46207,view,208505,,bags
1434070842139,529456,view,152236,,accessories
1436302963912,1327144,view,180342,,clothing
1437357974381,28144,view,35403,,shoes
1434438493605,1090611,view,358129,,shoes
1437061453597,917851,view,312350,,shoes
1438232984518,1254711,view,65273,,accessories
1436727130504,1304115,view,336194,,shoes
1431144054140,713091,view,88453,,bags
1436381398295,47764,view,200467,,clothing
1432603023007,576290,view,220173,,shoes
1431782722862,1389596,view,191106,,bags
1433193187252,592542,view,213365,,accessories
1438383200662,128687,view,2090,,accessories
1440199789873,624797,view,411766,,jewelry
1437864478678,1191876,view,52745,,bags
1431748408386,246851,view,231657,,accessories
1438227646332,297471,view,6453,,clothing
1433268975544,384281,view,153778,,jewelry
1432000014697,630742,view,173250,,clothing
1436932629825,917161,view,260605,,accessories
1441733319935,885761,view,257718,,accessories
1442001868806,322108,view,325310,,bags
1437265678009,278675,view,313176,,bags
1442283668380,98351,view,55161,,shoes
1430929133391,461886,view,343537,,jewelry
1435426498335,610835,view,183106,,bags
1439662603277,123928,view,96924,,accessories
1432229141788,593905,transaction,425662,16209.0,bags
1432144880554,686036,view,233823,,accessories
1438276749152,1141297,view,61466,,clothing
1439606254660,584359,view,276314,,accessories
1433259838046,138131,transaction,326449,489.0,shoes
1441693594614,946978,view,393670,,jewelry
1430936484308,436858,view,214489,,clothing
1439461954003,1290206,view,165039,,bags
1440207027771,271594,view,305883,,jewelry
1442438190003,696636,view,456975,,bags
1430775652553,1388969,view,261655,,shoes
1436730998568,189708,view,79804,,accessories
1439855616618,469658,view,51977,,bags
1431836039559,769695,view,56664,,accessories
1432499790921,375703,addtocart,235224,,clothing
1431831572390,1185664,view,221845,,accessories
1432233389603,480539,view,170241,,bags
1441150404920,1373087,view,216425,,bags
1433202617848,858957,view,339070,,accessories
1440457317422,1026806,view,430561,,accessories
1441761982734,1165148,transaction,338794,1853.0,clothing
1440001671008,1391871,view,151551,,jewelry
1432505917000,237853,view,233427,,accessories
1433041498939,940891,view,339517,,clothing
1432785973199,11715,view,455860,,clothing
1438370758510,758929,view,241555,,shoes
1438486803374,1359129,view,441668,,accessories
1440015792809,876958,view,323735,,bags
1433785802567,1227626,view,24651,,accessories
1440004286799,1406576,view,334366,,shoes
1432001624593,1183105,view,393142,,bags
1438634467742,256837,view,365054,,jewelry
1440949155871,1051124,view,76426,,clothing
1432963567829,1007085,view,316467,,clothing
1433350764840,969943,view,49392,,accessories
1437239312337,1071840,view,73311,,clothing
1440701540221,276051,view,349739,,bags
1434672429078,1335500,view,413166,,jewelry
1437406752814,452247,view,109145,,bags
1435103127972,195430,view,360124,,accessories
1435614083410,613379,view,91556,,jewelry
1432582274566,776359,view,265607,,shoes
1435584744434,1003416,view,413433,,jewelry
1430951259135,821684,view,265160,,bags
1432668408951,1328856,view,94417,,shoes
1434658032143,1176827,view,393926,,clothing
1433378937390,38015,view,71957,,bags
1439833347211,977753,view,323344,,shoes
1431939727291,916276,view,197202,,jewelry
1434735815932,1141050,view,34945,,accessories
1441223175646,448726,view,410887,,shoes
1435091008014,631514,view,401415,,accessories
1441985732924,25428,view,332197,,clothing
1440561235113,855223,view,24659,,accessories
1432240595941,458528,view,108090,,clothing
1430881474423,255011,view,142428,,clothing
1435274664536,638482,view,6432,,shoes
1437965925894,394541,view,356902,,bags
1437608290951,1342077,view,327946,,accessories
1437868081720,1044218,view,442395,,accessories
1434416582712,1105199,view,101050,,clothing
1436411131032,549466,view,246300,,bags
1435340868293,1356614,view,165337,,jewelry
1437347053461,895111,view,325372,,bags
1440814757960,759507,view,406171,,accessories
1433016345878,1278342,view,334273,,accessories
1438117893935,853799,view,449776,,clothing
1431816821406,825076,view,221329,,bags
1439062945487,925284,view,103804,,jewelry
1433913561996,1007298,view,155413,,jewelry
1440980025518,907727,view,37115,,accessories
1435202936508,424716,view,459340,,clothing
1441301794561,1231735,view,173589,,clothing
1440439361191,348116,view,147541,,bags
1430719635940,1313600,view,216827,,shoes
1435759323428,854852,view,139978,,clothing
1433192391484,676969,view,361255,,clothing
1441350984922,658851,view,302536,,clothing
1436325579608,1131383,view,395496,,jewelry
1438983300614,1192601,view,107389,,shoes
1441907586809,559861,view,52050,,bags
1435736059699,161419,view,319992,,bags
1431376791914,965207,view,231068,,bags
1431710611488,1002260,view,30200,,bags
1435018586960,76757,addtocart,7943,,clothing
1435518108414,1135605,view,107686,,bags
1431640131288,375861,view,153099,,bags
1432921817933,1184487,view,69586,,clothing
1437586692482,475479,view,199026,,bags
1439958709857,1207302,view,458152,,accessories
1441734891046,749516,view,39703,,jewelry
1441337159056,1223354,view,323018,,jewelry
1439593527330,818262,view,436124,,shoes
1438098196926,1235,view,106600,,bags
1441752145989,184154,addtocart,130865,,clothing
1437496966812,1352193,view,262826,,bags
1441659648519,966164,view,36868,,jewelry
1432324304758,382599,addtocart,74983,,accessories
1437623394065,367610,view,332005,,jewelry
1437207231005,195734,view,5277,,bags
1436033444107,1395770,view,188062,,jewelry
1433479727357,57899,view,448053,,shoes
1438967049177,958012,view,69365,,accessories
1433395790795,1286128,view,27484,,bags
1438873174522,939613,view,85654,,jewelry
1440280405160,1275183,view,459546,,bags
1438458013274,1296215,view,313714,,clothing
1437586198303,314529,view,239555,,shoes
1439142944618,1015733,view,330070,,shoes
1441546354013,1278368,view,111247,,shoes
1430951026008,732548,view,435624,,jewelry
1431894443105,467452,view,296585,,shoes
1441876759567,109908,view,427904,,clothing
1433453406307,439530,view,412898,,jewelry
1432179507639,273689,view,112524,,accessories
1442050724538,1084122,view,8599,,shoes
1439567033811,280940,view,87853,,shoes
1435351859765,1211309,view,162869,,shoes
1441671646293,1133732,view,402841,,clothing
1441747311083,1145249,view,76060,,jewelry
1437716985554,345419,view,73602,,clothing
1438218494789,1101747,view,349735,,jewelry
1434811360128,1373030,view,65081,,clothing
1432589486561,119769,view,301267,,shoes
1439404777258,36114,view,112524,,bags
1438473502264,1291964,view,312711,,jewelry
1436392930862,668839,view,253879,,jewelry
1435686878974,67693,view,156489,,bags
1438628688203,109184,view,413184,,accessories
1436049743134,631613,view,192569,,accessories
1435184646293,757543,addtocart,218276,,bags
1438926611843,483253,view,115850,,accessories
1437796863591,1251351,view,441068,,clothing
1435696376730,444643,view,309778,,accessories
1440361540415,956761,view,292726,,shoes
1442165948520,1268046,view,111553,,accessories
1430801783048,1205450,view,175356,,clothing
1438549759026,113927,view,184543,,bags
1440207057880,1304912,view,311640,,clothing
1439485703474,522098,view,16206,,bags
1439583540373,876200,view,188228,,shoes
1436456963243,932878,view,459631,,bags
1438142670261,1011421,view,246634,,jewelry
1439662626640,247537,view,418862,,bags
1436285683463,80013,view,56662,,clothing
1440868886808,1338612,view,416821,,accessories
1430764153181,877430,view,370653,,accessories
1435117844927,490577,view,162525,,accessories
1432550511253,447164,view,164990,,shoes
1441478089761,1061361,view,84467,,jewelry
1432164107359,825321,view,40168,,shoes
1435257983703,1256256,view,258303,,shoes
1438744043621,1155436,view,309213,,clothing
1439683944544,126072,view,344894,,shoes
1432066679519,136962,view,78117,,shoes
1438112428255,328869,view,236266,,jewelry
1438984471660,114588,view,207165,,bags
1431797153499,196982,view,167880,,clothing
1442352033274,340491,view,17114,,jewelry
1436058076016,915939,view,6342,,clothing
1440445593568,125356,view,81310,,jewelry
1432201260241,255432,view,126214,,shoes
1434257040924,616008,view,10132,,clothing
1440207987244,1007667,view,451386,,bags
1433100437296,259278,addtocart,277767,,shoes
1430827214861,807364,view,177522,,bags
1441914010645,462272,view,179885,,clothing
1435902436377,1069344,view,268883,,clothing
1437951855292,654954,view,63113,,clothing
1433347728075,57905,view,39483,,accessories
1437426943804,815079,view,258959,,jewelry
1442194348787,734228,view,98178,,clothing
1437514186805,656074,view,139891,,clothing
1440254462977,737314,view,215308,,accessories
1441734176705,568205,view,79844,,shoes
1439963572356,592835,view,180114,,clothing
1432007771212,219573,view,89365,,shoes
1440524878097,494092,view,143185,,clothing
1434275267116,715226,view,452896,,shoes
1442347133781,702185,view,169959,,bags
1441334179295,784373,view,60852,,accessories
1439101113912,23334,view,265810,,accessories
1436056259039,908415,view,290227,,clothing
1434539632515,1006260,view,416399,,bags
1436576561888,1167833,view,455139,,bags
1439653491254,489904,view,307539,,jewelry
1441500350147,23595,view,225826,,bags
1434137508373,782114,view,260539,,shoes
1433908201524,701611,view,325859,,bags
1430847361493,703442,view,415019,,jewelry
1440093429568,974068,view,322737,,clothing
1432160760750,62006,view,355637,,accessories
1442025517511,455761,view,451947,,bags
1439012534595,586820,addtocart,399031,,shoes
1439246267041,96463,view,48787,,jewelry
1430835877631,125263,view,452420,,bags
1434094094459,20012,view,420848,,accessories
1438280111406,892013,view,284524,,accessories
1440883652197,300454,view,44234,,shoes
1435931409617,480562,view,316138,,accessories
1435030471167,779228,view,232539,,accessories
1436332480611,1192215,view,453346,,clothing
1430800489872,448039,view,104222,,jewelry
1436949407520,1174961,view,65719,,clothing
1436581940609,378970,view,428,,jewelry
1432547589019,308454,view,118720,,jewelry
1437527423852,462991,view,343520,,jewelry
1433978756770,525609,view,150940,,shoes
1433281402612,629657,view,81969,,shoes
1437438140448,588725,addtocart,20968,,bags
1431847484808,1026191,view,407837,,shoes
1431531969486,317633,view,413166,,bags
1432485285244,95939,view,165676,,bags
1432152232430,537472,view,210026,,shoes
1441995507468,1180817,view,132600,,clothing
1442262921236,53480,view,194729,,clothing
